Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
1,Udarzenia,2025-10-05 02:20:15.275,8.976,-3.622,4.348,-0.172,0.062,0.009,-14.435,26.046,69.039,0.026,0.042,0.019,15155.0,-4744.0,-4701.0,1963,1897,1,1840,1903,1,0
1,Udarzenia,2025-10-05 02:20:15.385,8.926,-3.428,4.13,-0.278,0.002,0.051,-14.435,26.046,69.039,0.043,0.035,0.008,15445.0,-4646.0,-4733.0,1961,1893,1,1842,1901,1,0
1,Udarzenia,2025-10-05 02:20:15.497,8.954,-3.716,4.195,-0.189,0.009,0.033,-14.435,26.046,69.039,0.041,0.064,-0.031,15312.0,-4791.0,-4253.0,1982,1906,1,1849,1901,1,0
1,Udarzenia,2025-10-05 02:20:15.617,9.057,-3.606,3.891,-0.312,-0.025,0.012,-14.435,26.046,69.039,-0.006,0.118,0.012,15237.0,-4395.0,-4307.0,1965,1901,1,1843,1906,1,0
1,Udarzenia,2025-10-05 02:20:15.737,9.115,-3.589,4.049,-0.278,-0.042,-0.006,-14.435,26.046,69.039,-0.099,0.206,0.062,15423.0,-4651.0,-4100.0,1962,1904,1,1846,1904,1,0
1,Udarzenia,2025-10-05 02:20:15.857,9.014,-3.666,3.85,-0.13,-0.0,0.028,-14.435,26.046,69.039,-0.086,0.034,0.008,15379.0,-4706.0,-3733.0,1967,1902,1,1845,1903,1,0
1,Udarzenia,2025-10-05 02:20:15.975,9.043,-3.721,3.857,-0.187,0.0,0.05,-14.435,26.046,69.039,0.017,0.032,0.017,15381.0,-4605.0,-3863.0,1968,1901,1,1841,1899,1,0
1,Udarzenia,2025-10-05 02:20:16.085,9.067,-3.905,3.783,-0.167,0.049,0.01,-14.435,26.046,69.039,0.023,0.024,0.049,15489.0,-5079.0,-3716.0,1967,1904,1,1846,1900,1,0
1,Udarzenia,2025-10-05 02:20:16.197,9.041,-4.087,3.78,-0.1,0.05,-0.004,-14.435,26.046,69.039,0.021,0.031,0.031,15411.0,-5610.0,-3558.0,1965,1901,1,1845,1903,1,0
1,Udarzenia,2025-10-05 02:20:16.317,8.973,-3.974,3.687,-0.187,0.023,-0.022,-14.435,26.046,69.039,-0.07,-0.031,-0.028,15434.0,-5110.0,-3760.0,1967,1903,1,1847,1903,1,0
