Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
4,Jumping,2025-10-05 03:00:28.483,0.271,-9.445,3.768,-0.209,-0.076,-0.003,0.196,-0.118,9.454,0.018,-0.004,0.001,1631.0,-15780.0,-81.0,1961,1900,1,1858,1907,1,0
4,Jumping,2025-10-05 03:00:28.593,0.278,-8.966,3.78,-0.183,0.103,0.001,0.431,-0.039,9.336,-0.003,-0.069,0.106,1674.0,-13754.0,-14.0,1968,1895,1,1846,1909,1,0
4,Jumping,2025-10-05 03:00:28.703,0.464,-7.709,3.426,-0.274,-0.076,0.239,0.588,-0.51,6.551,-0.136,-0.036,0.22,2175.0,-12700.0,-753.0,1997,1893,1,4095,4095,1,0
4,Jumping,2025-10-05 03:00:28.813,1.556,-4.731,3.563,0.022,-0.063,-0.005,2.001,-0.824,1.334,-0.01,-0.137,-0.605,4714.0,-8865.0,-1418.0,1955,1905,1,1840,1947,1,0
4,Jumping,2025-10-05 03:00:28.924,-2.181,-26.437,9.148,1.49,-1.046,-0.891,-4.59,-2.589,33.382,-0.25,-0.207,-0.08,-3764.0,-32760.0,2360.0,1958,1894,1,1842,1907,1,0
4,Jumping,2025-10-05 03:00:29.044,-3.223,-20.695,10.329,0.082,-0.3,0.772,0.549,-6.904,24.477,-0.382,-0.158,2.301,-5765.0,-32760.0,-2846.0,1959,1894,1,1841,1904,1,0
4,Jumping,2025-10-05 03:00:29.163,3.345,6.069,2.267,0.014,0.988,-0.487,-1.294,0.039,-10.709,0.13,0.486,0.305,7499.0,9417.0,-3577.0,1994,1898,1,4095,4095,1,0
4,Jumping,2025-10-05 03:00:29.273,0.244,-0.271,1.219,-0.317,0.013,0.158,2.393,-0.196,2.785,0.488,0.297,-0.004,-200.0,-2498.0,1550.0,1986,1894,1,4095,4095,1,0
4,Jumping,2025-10-05 03:00:29.383,1.535,-0.989,-0.034,-0.41,-0.441,0.329,-0.706,-0.785,0.588,1.126,0.6,-0.23,0.0,-2589.0,-1055.0,1957,1891,1,1842,1914,1,0
4,Jumping,2025-10-05 03:00:29.493,2.246,-2.816,1.918,-0.41,-0.355,-0.337,0.824,0.863,-2.667,0.988,0.398,-0.811,1474.0,-4346.0,259.0,1956,1925,1,1840,1906,1,0
4,Jumping,2025-10-05 03:00:29.603,0.294,-14.451,7.86,-0.434,-1.184,-0.521,1.648,-2.864,26.478,0.161,0.233,-0.742,3047.0,-16747.0,-1460.0,1963,1899,1,1840,1915,1,0
4,Jumping,2025-10-05 03:00:29.724,3.065,-24.04,10.226,-0.746,0.51,0.679,-1.294,-2.079,18.24,-1.917,0.129,0.155,5379.0,-25571.0,-12814.0,1959,1891,1,1857,1918,1,0
4,Jumping,2025-10-05 03:00:29.843,3.287,-4.482,3.328,-0.504,1.057,-0.459,1.255,-0.471,-0.118,1.371,0.574,1.264,4624.0,-12014.0,2713.0,1963,1900,1,1840,1911,1,0
4,Jumping,2025-10-05 03:00:29.953,-0.261,-5.126,4.932,0.784,0.217,0.255,-0.706,-4.001,13.376,0.486,-0.118,-0.062,2142.0,-10303.0,-502.0,1958,1897,1,4095,4095,1,0
4,Jumping,2025-10-05 03:00:30.064,0.67,-11.451,4.082,-0.728,-0.08,-0.078,-0.785,0.157,8.63,0.362,0.046,-0.364,825.0,-20088.0,-1146.0,1958,1898,1,1840,1909,1,0
