Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
1,Udarzenia_lewa,2025-10-05 02:22:36.347,9.182,-5.289,8.708,-0.457,-0.004,0.33,-14.435,26.046,69.039,0.351,0.171,0.649,16996.0,-11918.0,-9697.0,1964,1897,1,1843,1904,1,0
1,Udarzenia_lewa,2025-10-05 02:22:36.468,7.276,-4.293,6.503,-0.147,-0.053,-0.132,-14.435,26.046,69.039,-0.058,-0.181,-0.239,12082.0,-7373.0,-7392.0,1963,1898,1,1839,1899,1,0
1,Udarzenia_lewa,2025-10-05 02:22:36.588,7.094,-4.271,6.23,-0.221,-0.127,-0.082,-14.435,26.046,69.039,-0.045,-0.09,-0.077,11380.0,-7377.0,-8361.0,1963,1900,1,1847,1901,1,0
1,Udarzenia_lewa,2025-10-05 02:22:36.708,7.57,-4.013,6.158,-0.222,-0.005,0.011,-14.435,26.046,69.039,-0.033,0.093,-0.008,11805.0,-7639.0,-8276.0,1959,1904,1,1843,1902,1,0
1,Udarzenia_lewa,2025-10-05 02:22:36.828,7.494,-4.362,6.294,-0.266,0.064,-0.102,-14.435,26.046,69.039,-0.136,0.021,0.094,11960.0,-7967.0,-7957.0,1959,1903,1,1849,1902,1,0
1,Udarzenia_lewa,2025-10-05 02:22:36.948,11.863,-2.207,7.389,0.202,0.355,-0.137,-14.435,26.046,69.039,-0.602,0.172,0.002,11181.0,-9764.0,-8821.0,1963,1897,1,1843,1898,1,0
1,Udarzenia_lewa,2025-10-05 02:22:37.067,15.438,4.867,7.824,3.234,1.117,-0.378,-14.435,26.046,69.039,-0.566,0.625,-0.161,11447.0,-9047.0,-7963.0,1963,1903,1,1843,1902,1,0
1,Udarzenia_lewa,2025-10-05 02:22:37.187,-2.114,13.774,2.428,2.061,3.493,3.559,-14.435,26.046,69.039,-0.834,0.593,-0.034,11232.0,-5132.0,-6513.0,1967,1900,1,1843,1905,1,0
1,Udarzenia_lewa,2025-10-05 02:22:37.307,-8.667,-14.087,12.05,0.768,2.098,2.436,-14.435,26.046,69.039,-0.89,0.614,0.029,15185.0,-2883.0,-8132.0,1963,1899,1,1851,1902,1,0
1,Udarzenia_lewa,2025-10-05 02:22:37.428,-7.307,-1.511,15.064,-1.221,-2.095,-2.425,-14.435,26.046,69.039,0.306,0.341,0.232,18016.0,-2988.0,-6426.0,1965,1902,1,1844,1903,1,0
1,Udarzenia_lewa,2025-10-05 02:22:37.548,0.357,-0.01,8.61,-3.817,-1.401,-2.549,-14.435,26.046,69.039,0.446,-0.647,-0.228,13568.0,-664.0,-3512.0,1962,1902,1,1850,1879,1,0
1,Udarzenia_lewa,2025-10-05 02:22:37.667,12.917,3.4,6.697,-2.44,-0.428,-0.995,-14.435,26.046,69.039,1.355,-0.528,0.263,14552.0,-3302.0,-4401.0,1968,1904,1,1846,1901,1,0
1,Udarzenia_lewa,2025-10-05 02:22:37.787,12.558,0.666,9.052,-1.467,-0.796,0.538,-14.435,26.046,69.039,0.727,-0.983,0.467,14112.0,-12247.0,-8780.0,1965,1898,1,1850,1904,1,0
1,Udarzenia_lewa,2025-10-05 02:22:37.908,8.739,-6.024,4.322,0.388,-0.049,-0.046,-14.435,26.046,69.039,0.264,-0.781,-0.37,10915.0,-9721.0,-7605.0,1962,1901,1,1847,1901,1,0
1,Udarzenia_lewa,2025-10-05 02:22:38.027,8.645,-3.754,4.362,0.06,0.092,-0.174,-14.435,26.046,69.039,0.206,-0.033,-0.319,9266.0,-8440.0,-8700.0,1963,1904,1,1845,1901,1,0
1,Udarzenia_lewa,2025-10-05 02:22:38.147,8.435,-3.845,4.836,-0.264,0.163,-0.041,-14.435,26.046,69.039,0.055,0.169,0.16,10783.0,-8309.0,-9042.0,1968,1899,1,1841,1902,1,0
1,Udarzenia_lewa,2025-10-05 02:22:38.267,8.246,-4.219,5.459,-0.321,0.307,-0.058,-14.435,26.046,69.039,-0.12,0.209,0.137,11592.0,-8490.0,-7639.0,1966,1903,1,1846,1904,1,0
