Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
5,Udarzenia_lewa,2025-10-05 03:15:58.209,7.92,-6.199,-4.499,-0.489,0.312,-0.099,-1.412,-0.628,3.02,-0.156,0.176,-0.203,1015.0,-15754.0,4842.0,1961,1901,1,1842,1911,1,0
5,Udarzenia_lewa,2025-10-05 03:15:58.329,13.846,-10.391,-3.938,-0.65,1.198,-1.521,-1.412,-0.628,3.02,-0.199,0.381,-0.17,246.0,-14890.0,4035.0,1965,1894,1,1842,1913,1,0
5,Udarzenia_lewa,2025-10-05 03:15:58.449,18.49,7.446,5.887,4.366,4.366,-0.31,-1.412,-0.628,3.02,0.451,0.386,-0.059,3724.0,-13284.0,5748.0,1963,1890,1,1840,1918,1,0
5,Udarzenia_lewa,2025-10-05 03:15:58.556,-39.516,-6.867,-12.787,4.366,2.833,4.366,-1.412,-0.628,3.02,0.359,0.327,0.221,-335.0,-13404.0,4910.0,1959,1899,1,1842,1909,1,0
5,Udarzenia_lewa,2025-10-05 03:15:58.669,-6.79,-2.351,-2.138,-4.366,0.151,-4.366,-1.412,-0.628,3.02,0.448,0.022,-0.549,-3354.0,-14763.0,939.0,1961,1891,1,1840,1910,1,0
5,Udarzenia_lewa,2025-10-05 03:15:58.788,-4.12,-6.902,5.842,0.495,0.111,-1.17,-1.412,-0.628,3.02,0.379,1.453,-0.645,3531.0,-18176.0,5960.0,1959,1893,1,1840,1910,1,0
5,Udarzenia_lewa,2025-10-05 03:15:58.899,-3.697,-7.163,10.166,-1.574,-1.004,-4.073,-1.412,-0.628,3.02,-0.385,0.039,-0.062,2421.0,-15396.0,4676.0,1957,1894,1,1845,1907,1,0
5,Udarzenia_lewa,2025-10-05 03:15:59.018,1.058,-7.642,5.751,-3.57,-1.606,-4.011,-1.412,-0.628,3.02,0.05,-0.491,-0.043,2764.0,-14786.0,4469.0,2029,1893,1,4095,4095,1,0
5,Udarzenia_lewa,2025-10-05 03:15:59.139,7.329,-6.012,2.777,-3.493,-2.704,-2.18,-1.412,-0.628,3.02,0.13,-0.255,-0.181,2854.0,-15362.0,5439.0,2038,1900,1,4095,4095,1,0
5,Udarzenia_lewa,2025-10-05 03:15:59.257,9.316,-4.527,1.482,-1.502,-1.999,0.221,-1.412,-0.628,3.02,0.292,-0.524,-0.044,2110.0,-14063.0,6338.0,1942,1897,1,1845,1926,1,0
5,Udarzenia_lewa,2025-10-05 03:15:59.368,10.889,-6.668,-0.666,0.194,-1.057,0.471,-1.412,-0.628,3.02,-0.093,-0.72,0.6,2131.0,-13695.0,5720.0,1962,1865,1,1840,1910,1,0
5,Udarzenia_lewa,2025-10-05 03:15:59.489,8.104,-10.434,-0.752,-0.465,-0.903,-0.374,-1.412,-0.628,3.02,-0.634,-1.317,1.144,-3078.0,-16781.0,3691.0,1954,1894,1,1853,1920,1,0
5,Udarzenia_lewa,2025-10-05 03:15:59.609,7.913,-5.856,-6.807,0.753,0.25,0.037,-1.412,-0.628,3.02,-0.051,-0.578,0.277,1092.0,-15441.0,4923.0,1947,1892,1,1840,1913,1,0
