Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
1,Syf,2025-10-05 02:08:40.619,0.249,2.763,-9.105,-0.184,0.047,-0.015,15.338,-1.608,20.045,-0.018,0.004,-0.003,5734.0,3885.0,15071.0,1954,1903,1,1843,1909,1,0
1,Syf,2025-10-05 02:08:40.658,0.249,2.768,-9.098,-0.182,0.047,-0.015,15.416,-1.53,20.045,-0.015,-0.001,-0.003,5782.0,3813.0,15022.0,1961,1899,1,1843,1904,1,0
1,Syf,2025-10-05 02:08:40.776,0.22,2.784,-9.079,-0.176,0.051,-0.015,15.298,-1.569,20.045,-0.016,0.003,-0.002,5781.0,3879.0,15166.0,1966,1894,1,1847,1913,1,0
1,Syf,2025-10-05 02:08:40.886,0.227,2.732,-9.141,-0.18,0.048,-0.014,15.377,-1.569,20.045,-0.018,0.002,-0.001,5720.0,3811.0,15109.0,1966,1862,1,1810,1918,1,0
1,Syf,2025-10-05 02:08:40.996,0.256,2.698,-9.141,-0.181,0.047,-0.015,15.338,-1.569,20.045,-0.016,0.003,-0.002,5724.0,3875.0,15175.0,1986,1895,1,1839,1917,1,0
1,Syf,2025-10-05 02:08:41.106,0.261,2.737,-9.112,-0.192,0.043,-0.013,15.377,-1.569,20.045,-0.017,0.002,-0.002,5794.0,3825.0,15166.0,1948,1907,1,1835,1915,1,0
1,Syf,2025-10-05 02:08:41.216,0.237,2.782,-9.103,-0.193,0.043,-0.013,15.377,-1.608,20.045,-0.016,0.003,-0.002,5783.0,3874.0,15153.0,1965,1898,1,1827,1887,1,0
1,Syf,2025-10-05 02:08:41.327,0.235,2.758,-9.084,-0.177,0.049,-0.014,15.377,-1.608,20.045,-0.018,0.005,-0.0,5775.0,3833.0,15194.0,1959,1869,1,1832,1914,1,0
1,Syf,2025-10-05 02:08:41.436,0.084,2.705,-8.969,-0.071,0.136,-0.036,15.338,-1.53,20.045,-0.016,0.002,-0.001,5852.0,3838.0,15078.0,1965,1893,1,1835,1904,1,0
1,Syf,2025-10-05 02:08:41.548,0.443,2.552,-9.38,-0.496,0.064,0.09,15.416,-1.569,20.045,-0.016,0.003,-0.001,5757.0,3795.0,15219.0,1962,1899,1,1840,1905,1,0
1,Syf,2025-10-05 02:08:41.656,0.261,2.234,-10.666,1.112,-0.706,0.125,15.338,-1.608,20.045,-0.017,0.003,-0.002,5717.0,3871.0,15054.0,1959,1889,1,1839,1915,1,0
1,Syf,2025-10-05 02:08:41.768,0.601,2.231,-9.263,-0.416,-0.078,-0.022,15.338,-1.608,20.045,-0.016,0.004,-0.002,5811.0,3847.0,15120.0,1980,1887,1,1841,1917,1,0
1,Syf,2025-10-05 02:08:41.888,-0.462,0.927,-10.439,-0.217,1.715,-0.982,15.377,-1.608,20.045,-0.015,0.004,-0.003,5792.0,3886.0,15178.0,1967,1894,1,1807,1913,1,0
1,Syf,2025-10-05 02:08:42.008,2.507,3.323,-9.598,0.244,0.616,1.134,15.377,-1.608,20.045,-0.017,0.003,-0.002,5814.0,3865.0,15208.0,1966,1781,1,1829,1915,1,0
