Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
3,Strzal,2025-10-05 02:54:18.160,4.652,-9.091,0.646,-0.259,-0.102,0.04,12.239,40.482,64.332,-0.139,0.097,-0.144,9898.0,-10627.0,-6380.0,1965,1902,1,1840,1910,1,0
3,Strzal,2025-10-05 02:54:18.278,5.025,-9.17,0.124,-0.27,-0.148,0.069,12.239,40.482,64.332,0.004,0.048,-0.123,9743.0,-9931.0,-6781.0,1965,1890,1,1838,1907,1,0
3,Strzal,2025-10-05 02:54:18.390,5.164,-9.036,-0.187,-0.264,-0.035,0.081,12.239,40.482,64.332,0.239,0.206,0.032,9902.0,-10782.0,-6681.0,1968,1895,1,1845,1910,1,0
3,Strzal,2025-10-05 02:54:18.510,4.829,-9.158,0.5,-0.183,0.094,0.232,12.239,40.482,64.332,-1.3,1.412,-2.279,19889.0,-17938.0,-17888.0,1972,1891,1,1845,1911,1,0
3,Strzal,2025-10-05 02:54:18.630,6.144,-9.888,0.292,-0.123,0.186,0.215,12.239,40.482,64.332,-1.163,2.892,-4.529,14681.0,-5757.0,-3381.0,1968,1891,1,1842,1920,1,0
3,Strzal,2025-10-05 02:54:18.750,5.023,-9.45,-0.182,-0.24,-0.03,-0.221,12.239,40.482,64.332,-2.164,2.661,-5.94,3718.0,3713.0,10313.0,1966,1889,1,1842,1908,1,0
3,Strzal,2025-10-05 02:54:18.870,3.498,-8.533,-0.982,-0.339,-0.009,-0.28,12.239,40.482,64.332,0.02,1.113,-4.5,-4392.0,11591.0,4741.0,1966,1891,1,1842,1910,1,0
3,Strzal,2025-10-05 02:54:18.988,3.519,-9.129,0.101,-0.593,0.237,-0.133,12.239,40.482,64.332,0.478,1.343,-1.983,-9716.0,17155.0,4374.0,1966,1890,1,1840,1909,1,0
3,Strzal,2025-10-05 02:54:19.098,4.606,-9.977,2.047,-0.264,0.409,-0.327,12.239,40.482,64.332,0.441,1.167,-0.182,-7479.0,15452.0,3219.0,1959,1888,1,1840,1904,1,0
3,Strzal,2025-10-05 02:54:19.210,2.552,-9.163,-0.857,-0.508,-0.19,0.001,12.239,40.482,64.332,0.693,2.373,0.742,-10794.0,20180.0,2124.0,1965,1893,1,1840,1910,1,0
3,Strzal,2025-10-05 02:54:19.330,4.841,-7.791,-0.85,-0.165,-0.677,-0.556,12.239,40.482,64.332,-1.252,2.461,1.927,-12275.0,23812.0,5147.0,1966,1887,1,1835,1904,1,0
3,Strzal,2025-10-05 02:54:19.450,7.142,-8.205,-1.271,-0.205,-1.042,0.054,12.239,40.482,64.332,0.551,1.224,13.823,-32760.0,32101.0,5421.0,1963,1983,1,1834,1908,1,0
3,Strzal,2025-10-05 02:54:19.571,9.989,-8.44,-1.738,0.675,0.083,-0.569,12.239,40.482,64.332,-7.44,-1.317,11.208,-32760.0,-27249.0,-30604.0,1968,1896,1,1837,1907,1,0
3,Strzal,2025-10-05 02:54:19.690,4.609,-8.174,-2.835,-0.132,0.109,-0.23,12.239,40.482,64.332,3.277,0.52,1.092,-8057.0,-13230.0,-5314.0,1963,1901,1,1841,1904,1,0
3,Strzal,2025-10-05 02:54:19.810,7.441,-7.573,0.682,0.043,0.802,-0.245,12.239,40.482,64.332,2.241,-0.812,0.695,-10972.0,-28655.0,-163.0,1968,1894,1,1840,1907,1,0
3,Strzal,2025-10-05 02:54:19.930,6.728,-7.264,0.438,0.365,0.441,-0.401,12.239,40.482,64.332,-0.661,-1.394,-1.73,-5634.0,-21134.0,-1720.0,1964,1898,1,1843,1904,1,0
3,Strzal,2025-10-05 02:54:20.050,7.547,-8.078,0.263,-0.434,0.454,-0.206,12.239,40.482,64.332,0.131,-0.205,-0.712,-3411.0,-13316.0,-1081.0,1966,1889,1,1840,1909,1,0
3,Strzal,2025-10-05 02:54:20.170,7.257,-6.845,-0.927,-0.507,0.478,-0.261,12.239,40.482,64.332,-0.169,-0.753,-0.951,-9301.0,-20892.0,93.0,1967,1898,1,1847,1905,1,0
3,Strzal,2025-10-05 02:54:20.290,6.898,-6.412,0.91,-0.44,0.709,-0.265,12.239,40.482,64.332,0.826,-2.625,-2.034,-16516.0,-8123.0,1237.0,1967,1893,1,1845,1905,1,0
3,Strzal,2025-10-05 02:54:20.410,6.785,-7.968,2.373,-0.357,0.543,0.138,12.239,40.482,64.332,-0.462,-1.757,-1.67,1737.0,-8958.0,-3205.0,1969,1894,1,1846,1918,1,0
3,Strzal,2025-10-05 02:54:20.530,6.421,-8.76,1.3,-0.835,-0.346,0.275,12.239,40.482,64.332,-4.445,2.976,1.778,22605.0,-3193.0,-25291.0,1965,1895,1,1847,1915,1,0
3,Strzal,2025-10-05 02:54:20.648,6.823,-8.071,1.259,-0.589,-0.158,0.121,12.239,40.482,64.332,0.308,1.422,1.351,19281.0,-18589.0,6737.0,1968,1894,1,1849,1905,1,0
3,Strzal,2025-10-05 02:54:20.760,6.515,-8.789,0.359,-0.206,-0.25,-0.003,12.239,40.482,64.332,-0.993,-0.121,1.294,5895.0,-13438.0,-15704.0,1960,1899,1,1840,1904,1,0
3,Strzal,2025-10-05 02:54:20.880,6.977,-7.592,1.463,-0.05,0.078,-0.11,12.239,40.482,64.332,-0.367,-0.367,0.054,3798.0,-12562.0,-2534.0,1964,1898,1,1843,1910,1,0
3,Strzal,2025-10-05 02:54:21.000,6.687,-7.475,0.175,0.005,-0.104,0.052,12.239,40.482,64.332,-0.641,-0.616,0.228,2274.0,-16462.0,-5599.0,1966,1894,1,1840,1914,1,0
