Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
3,Strzal,2025-10-05 02:54:25.750,7.415,-6.891,1.353,-0.159,-0.012,0.12,12.239,40.482,64.332,-0.156,0.067,-0.022,4903.0,-13404.0,-7653.0,1964,1893,1,1840,1905,1,0
3,Strzal,2025-10-05 02:54:25.870,7.738,-7.288,0.931,-0.185,-0.019,0.113,12.239,40.482,64.332,0.314,0.127,-0.024,4812.0,-12412.0,-7380.0,1963,1895,1,1840,1906,1,0
3,Strzal,2025-10-05 02:54:25.990,7.752,-7.147,0.584,-0.272,0.053,0.082,12.239,40.482,64.332,-2.408,1.407,-0.858,9456.0,-17523.0,-15463.0,1963,1894,1,1847,1907,1,0
3,Strzal,2025-10-05 02:54:26.110,7.633,-7.659,0.335,-0.243,0.142,0.125,12.239,40.482,64.332,-1.465,1.503,-2.799,10961.0,-14285.0,-10016.0,1967,1890,1,1841,1914,1,0
3,Strzal,2025-10-05 02:54:26.230,6.689,-7.544,0.603,-0.242,0.218,-0.078,12.239,40.482,64.332,-2.623,2.034,-4.084,13619.0,-11449.0,-8163.0,1968,1894,1,1845,1907,1,0
3,Strzal,2025-10-05 02:54:26.350,6.8,-7.547,1.161,-0.18,0.241,0.045,12.239,40.482,64.332,-1.729,4.024,-5.663,5931.0,1163.0,1448.0,1947,1889,1,1841,1909,1,0
3,Strzal,2025-10-05 02:54:26.460,6.742,-7.058,1.346,-0.186,0.139,0.068,12.239,40.482,64.332,-0.324,2.407,-5.119,-600.0,13007.0,3963.0,1975,1899,1,1841,1905,1,0
3,Strzal,2025-10-05 02:54:26.570,6.843,-7.199,1.154,-0.326,0.082,0.152,12.239,40.482,64.332,-0.023,1.119,-2.314,-10487.0,19060.0,5010.0,1968,1898,1,1841,1910,1,0
3,Strzal,2025-10-05 02:54:26.690,7.266,-8.322,1.827,-0.113,0.149,-0.027,12.239,40.482,64.332,0.268,0.022,0.153,-5239.0,18051.0,2656.0,1964,1893,1,1849,1911,1,0
3,Strzal,2025-10-05 02:54:26.799,5.804,-7.321,0.467,-0.297,-0.121,-0.079,12.239,40.482,64.332,0.265,0.734,0.292,-4847.0,18718.0,1777.0,1967,1894,1,1840,1906,1,0
3,Strzal,2025-10-05 02:54:26.910,6.412,-8.574,0.962,-0.224,0.011,-0.154,12.239,40.482,64.332,0.58,1.383,1.224,-8019.0,22542.0,4090.0,1965,1893,1,1837,1908,1,0
3,Strzal,2025-10-05 02:54:27.020,7.116,-7.441,1.329,-0.047,-0.731,-0.59,12.239,40.482,64.332,2.272,3.151,6.208,-14670.0,32760.0,2609.0,1965,1897,1,1843,1905,1,0
3,Strzal,2025-10-05 02:54:27.140,8.432,-6.412,0.069,-0.176,-1.148,0.339,12.239,40.482,64.332,-1.846,0.044,13.441,-32760.0,2623.0,-12607.0,1967,1903,1,1840,1904,1,0
3,Strzal,2025-10-05 02:54:27.260,6.373,-5.997,-0.766,0.203,0.102,-0.078,12.239,40.482,64.332,0.224,-1.522,2.525,11061.0,-4394.0,-21903.0,1961,1901,1,1842,1904,1,0
