Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
4,Jumping,2025-10-05 03:01:49.633,-0.05,-8.303,3.764,-0.196,0.177,0.196,-1.412,-0.628,3.02,0.181,0.173,0.191,-436.0,-13459.0,-2512.0,1959,1894,1,1840,1918,1,0
4,Jumping,2025-10-05 03:01:49.741,0.771,-7.204,3.871,-0.338,-0.13,0.339,-1.412,-0.628,3.02,-0.052,0.169,0.256,1413.0,-11412.0,-1799.0,1966,1898,1,1840,1909,1,0
4,Jumping,2025-10-05 03:01:49.852,1.559,-3.646,2.655,-0.025,0.183,-0.089,-1.412,-0.628,3.02,0.531,0.041,-0.322,1918.0,-6498.0,-724.0,1987,1894,1,4095,4095,1,0
4,Jumping,2025-10-05 03:01:49.963,-3.448,-30.294,11.483,1.242,-0.309,-1.216,-1.412,-0.628,3.02,-0.345,0.283,-0.556,-8225.0,-32760.0,-4728.0,1962,1893,1,1840,1904,1,0
4,Jumping,2025-10-05 03:01:50.083,-4.283,-25.616,10.47,0.317,0.16,0.305,-1.412,-0.628,3.02,-0.269,-0.166,1.903,-5584.0,-32760.0,-6364.0,1966,1895,1,1840,1907,1,0
4,Jumping,2025-10-05 03:01:50.202,2.851,2.808,1.762,-0.541,0.427,-0.073,-1.412,-0.628,3.02,1.005,-0.427,1.188,9494.0,9719.0,303.0,1962,1914,1,1823,1945,1,0
4,Jumping,2025-10-05 03:01:50.313,0.139,-1.252,-2.16,-0.446,-0.702,0.664,-1.412,-0.628,3.02,-0.023,0.108,1.155,4472.0,-563.0,3327.0,1968,1897,1,1889,1950,1,0
4,Jumping,2025-10-05 03:01:50.423,0.852,-1.745,0.306,-0.243,-0.007,-0.273,-1.412,-0.628,3.02,0.012,0.428,-0.015,2070.0,-7368.0,981.0,1967,1893,1,1910,1981,1,0
4,Jumping,2025-10-05 03:01:50.533,1.094,-0.369,1.884,-0.481,-0.308,0.105,-1.412,-0.628,3.02,0.282,0.665,-1.081,-612.0,-6328.0,-1637.0,1959,1892,1,1894,1968,1,0
4,Jumping,2025-10-05 03:01:50.643,0.316,-17.267,8.143,0.489,-0.678,-0.782,-1.412,-0.628,3.02,0.465,0.077,-1.12,-3613.0,-14738.0,-6059.0,1962,1892,1,1840,1913,1,0
