Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
5,Udarzenia_l,2025-10-05 03:15:55.467,7.278,-4.908,-4.946,-0.306,0.172,-0.013,-1.412,-0.628,3.02,-0.006,0.104,-0.164,519.0,-15160.0,5047.0,1958,1895,1,1847,1918,1,0
5,Udarzenia_l,2025-10-05 03:15:55.579,7.35,-4.47,-5.064,-0.667,0.34,0.115,-1.412,-0.628,3.02,-0.009,0.269,-0.233,921.0,-14718.0,5159.0,1959,1895,1,1841,1910,1,0
5,Udarzenia_l,2025-10-05 03:15:55.687,7.326,-4.8,-4.657,-0.677,0.459,0.162,-1.412,-0.628,3.02,-0.066,0.382,-0.148,1093.0,-15213.0,5535.0,1963,1898,1,1842,1915,1,0
5,Udarzenia_l,2025-10-05 03:15:55.799,17.447,-12.673,-0.611,-0.087,1.361,-1.14,-1.412,-0.628,3.02,-0.126,0.472,-0.235,593.0,-15280.0,5915.0,1958,1895,1,1843,1910,1,0
5,Udarzenia_l,2025-10-05 03:15:55.918,15.562,13.822,7.18,1.681,4.366,1.584,-1.412,-0.628,3.02,0.424,0.601,-0.408,1614.0,-11754.0,6477.0,1957,1897,1,1841,1915,1,0
5,Udarzenia_l,2025-10-05 03:15:56.028,-67.263,-33.967,-1.219,4.366,-1.633,4.366,-1.412,-0.628,3.02,-0.143,0.767,-0.254,419.0,-18296.0,6684.0,2030,1893,1,4095,4095,1,0
5,Udarzenia_l,2025-10-05 03:15:56.148,-0.895,13.697,15.27,-1.803,0.442,-2.033,-1.412,-0.628,3.02,0.396,0.652,-0.088,1417.0,-10399.0,2439.0,1961,1898,1,1795,1915,1,0
5,Udarzenia_l,2025-10-05 03:15:56.269,-5.246,-6.713,7.922,-0.772,-0.359,-3.482,-1.412,-0.628,3.02,0.169,0.012,-0.632,4650.0,-13588.0,5958.0,1958,1898,1,1841,1917,1,0
5,Udarzenia_l,2025-10-05 03:15:56.389,-2.066,-6.33,7.254,-1.576,-0.208,-3.589,-1.412,-0.628,3.02,0.36,-0.151,0.067,2763.0,-14066.0,7227.0,1955,1894,1,1840,1915,1,0
5,Udarzenia_l,2025-10-05 03:15:56.507,5.581,-5.341,6.584,-2.89,-1.166,-2.547,-1.412,-0.628,3.02,0.137,-0.579,0.104,1133.0,-14073.0,5607.0,1959,1898,1,1843,1911,1,0
5,Udarzenia_l,2025-10-05 03:15:56.617,9.776,-4.427,2.772,-3.715,-2.201,-1.47,-1.412,-0.628,3.02,0.183,-0.437,0.221,2435.0,-14049.0,6604.0,1968,1901,1,1868,1930,1,0
5,Udarzenia_l,2025-10-05 03:15:56.728,10.013,-5.006,0.285,-2.762,-3.08,-0.695,-1.412,-0.628,3.02,-0.007,-0.468,0.454,1891.0,-13913.0,7287.0,1962,1891,1,1846,1934,1,0
5,Udarzenia_l,2025-10-05 03:15:56.849,9.61,-5.823,-3.512,-0.972,-1.969,-0.011,-1.412,-0.628,3.02,-0.21,-0.811,0.821,1717.0,-14830.0,5843.0,1957,1899,1,1890,1971,1,0
