Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
4,Udarzenia,2025-10-05 03:05:09.415,1.389,-9.369,3.905,-0.19,0.079,-0.014,-1.412,-0.628,3.02,-0.115,-0.065,0.217,7156.0,-14785.0,-1273.0,1965,1893,1,1837,1909,1,0
4,Udarzenia,2025-10-05 03:05:09.536,0.766,-10.355,4.47,-0.105,0.094,-0.011,-1.412,-0.628,3.02,-2.049,-0.809,-0.533,28026.0,-14032.0,-10691.0,1961,1891,1,1840,1907,1,0
4,Udarzenia,2025-10-05 03:05:09.654,2.03,-9.989,3.175,-0.195,0.233,0.019,-1.412,-0.628,3.02,-4.369,-3.764,-1.644,32760.0,16746.0,9496.0,1959,1895,1,1844,1908,1,0
4,Udarzenia,2025-10-05 03:05:09.766,0.385,-8.387,4.24,0.669,0.086,0.301,-1.412,-0.628,3.02,-3.489,-4.429,4.687,-32760.0,32135.0,-17535.0,1968,1894,1,1850,1903,1,0
4,Udarzenia,2025-10-05 03:05:09.886,-0.397,-8.741,4.156,-0.715,-1.048,0.135,-1.412,-0.628,3.02,-0.285,-0.49,-1.776,-5156.0,4036.0,-3128.0,1968,1931,1,1841,1907,1,0
4,Udarzenia,2025-10-05 03:05:10.006,2.193,-10.657,4.98,0.017,0.34,0.039,-1.412,-0.628,3.02,0.4,0.507,-2.277,-17686.0,-12125.0,-10633.0,1968,1893,1,1840,1909,1,0
4,Udarzenia,2025-10-05 03:05:10.124,2.279,-7.18,3.546,-0.565,-0.421,-0.18,-1.412,-0.628,3.02,2.727,0.848,-2.717,2498.0,-5184.0,-7914.0,1965,1898,1,1840,1907,1,0
4,Udarzenia,2025-10-05 03:05:10.236,0.97,-10.939,3.565,-0.025,0.401,-0.093,-1.412,-0.628,3.02,2.22,1.69,-0.165,22009.0,1103.0,-13432.0,1959,1897,1,1842,1917,1,0
4,Udarzenia,2025-10-05 03:05:10.355,1.288,-8.765,4.195,-0.225,0.414,-0.165,-1.412,-0.628,3.02,1.025,0.971,0.639,18549.0,-8374.0,-6763.0,1961,1895,1,1844,1910,1,0
4,Udarzenia,2025-10-05 03:05:10.466,1.322,-9.735,4.494,-0.243,0.431,-0.013,-1.412,-0.628,3.02,-0.225,0.367,0.604,11835.0,-13194.0,-5616.0,1968,1902,1,1838,1907,1,0
4,Udarzenia,2025-10-05 03:05:10.584,1.41,-9.57,4.472,-0.319,-0.099,-0.079,-1.412,-0.628,3.02,0.132,0.188,0.291,8974.0,-13809.0,-4765.0,1973,1897,1,1842,1906,1,0
4,Udarzenia,2025-10-05 03:05:10.695,1.037,-9.476,4.07,-0.111,0.11,-0.009,-1.412,-0.628,3.02,-0.447,0.084,-0.028,8987.0,-12866.0,-4403.0,1967,1898,1,1847,1913,1,0
