Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
3,Udarzenia,2025-10-05 02:51:27.189,2.789,-7.032,-5.935,-0.253,0.189,0.159,12.239,40.482,64.332,-0.083,0.097,-0.149,107.0,-10600.0,11877.0,1964,1896,1,1843,1909,1,0
3,Udarzenia,2025-10-05 02:51:27.307,2.564,-7.954,-5.777,-0.164,0.01,0.089,12.239,40.482,64.332,-0.874,0.106,0.079,575.0,-10397.0,12578.0,1955,1894,1,1842,1907,1,0
3,Udarzenia,2025-10-05 02:51:27.419,1.836,-7.915,-5.164,-0.069,-0.278,-0.25,12.239,40.482,64.332,-5.888,-0.54,1.64,4414.0,-17721.0,9960.0,1968,1893,1,1841,1911,1,0
3,Udarzenia,2025-10-05 02:51:27.539,1.058,-8.856,-5.964,0.242,-0.823,-1.023,12.239,40.482,64.332,-3.299,-2.95,-2.054,6332.0,-18573.0,-40.0,1968,1897,1,1840,1907,1,0
3,Udarzenia,2025-10-05 02:51:27.659,0.919,-6.294,-5.911,0.615,-1.761,-1.814,12.239,40.482,64.332,-5.699,-1.77,-1.866,22681.0,-13484.0,-8431.0,1966,1895,1,1840,1906,1,0
3,Udarzenia,2025-10-05 02:51:27.780,2.71,-3.74,-9.29,-0.122,-2.817,-0.984,12.239,40.482,64.332,-9.709,-2.096,2.698,-32760.0,-13237.0,-28798.0,1968,1901,1,1849,1907,1,0
3,Udarzenia,2025-10-05 02:51:27.899,5.373,-4.676,-4.999,-0.171,0.117,-0.163,12.239,40.482,64.332,-1.655,-0.083,-0.531,-7305.0,830.0,-12823.0,1971,1891,1,1841,1906,1,0
3,Udarzenia,2025-10-05 02:51:28.019,3.531,-6.704,-8.614,-0.355,0.315,0.246,12.239,40.482,64.332,0.809,-0.197,-1.179,-8503.0,-3173.0,-13783.0,1967,1893,1,1840,1903,1,0
3,Udarzenia,2025-10-05 02:51:28.139,3.373,-6.345,-6.51,-0.686,0.944,0.52,12.239,40.482,64.332,0.965,0.224,-0.828,-6714.0,-2408.0,-13481.0,1965,1899,1,1904,1906,1,0
3,Udarzenia,2025-10-05 02:51:28.259,2.99,-6.601,-6.546,-0.555,1.214,1.159,12.239,40.482,64.332,3.548,0.398,-0.839,-437.0,-11257.0,-9324.0,1943,1894,1,1847,1905,1,0
3,Udarzenia,2025-10-05 02:51:28.379,2.66,-7.496,-7.76,-0.567,1.429,0.992,12.239,40.482,64.332,7.131,1.829,-0.552,8940.0,-11604.0,-9076.0,1961,1899,1,1842,1907,1,0
3,Udarzenia,2025-10-05 02:51:28.500,2.083,-6.426,-6.646,-0.693,1.391,0.721,12.239,40.482,64.332,4.375,3.52,0.09,6422.0,-12066.0,7446.0,1957,1893,1,1843,1911,1,0
