Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
1,udarzenia,2025-10-05 02:20:38.556,7.863,-1.039,7.223,0.015,0.161,-0.191,-14.435,26.046,69.039,-0.111,0.01,0.071,14151.0,-901.0,-9209.0,1965,1904,1,1845,1902,1,0
1,udarzenia,2025-10-05 02:20:38.667,7.944,-0.919,6.752,-0.24,0.015,-0.17,-14.435,26.046,69.039,-0.07,-0.054,0.021,13700.0,-804.0,-8590.0,1968,1903,1,1849,1903,1,0
1,udarzenia,2025-10-05 02:20:38.787,7.8,-0.783,7.252,-0.224,0.088,-0.149,-14.435,26.046,69.039,-0.04,-0.07,0.122,13747.0,-398.0,-9235.0,1962,1898,1,1845,1903,1,0
1,udarzenia,2025-10-05 02:20:38.907,7.767,-0.618,7.013,-0.235,-0.018,-0.03,-14.435,26.046,69.039,-0.068,-0.019,0.08,14008.0,-930.0,-8935.0,1966,1905,1,1842,1899,1,0
1,udarzenia,2025-10-05 02:20:39.025,7.867,-0.711,7.123,-0.222,0.043,0.051,-14.435,26.046,69.039,0.002,-0.071,0.005,13573.0,-692.0,-9311.0,1966,1905,1,1841,1900,1,0
1,udarzenia,2025-10-05 02:20:39.135,7.561,-0.69,7.034,-0.221,0.033,0.133,-14.435,26.046,69.039,0.084,0.028,-0.032,13639.0,-392.0,-9085.0,1966,1903,1,1846,1899,1,0
1,udarzenia,2025-10-05 02:20:39.247,7.144,-1.077,7.834,-0.051,0.073,0.222,-14.435,26.046,69.039,0.028,0.064,-0.136,14360.0,263.0,-9505.0,1965,1901,1,1844,1901,1,0
1,udarzenia,2025-10-05 02:20:39.357,6.397,-1.03,9.064,0.504,0.001,0.621,-14.435,26.046,69.039,-0.016,0.06,-0.166,15860.0,2516.0,-10780.0,1966,1905,1,1839,1903,1,0
1,udarzenia,2025-10-05 02:20:39.477,6.687,-2.468,7.626,0.714,-0.53,0.975,-14.435,26.046,69.039,0.601,0.334,1.348,18718.0,14232.0,-10374.0,1964,1903,1,1848,1904,1,0
1,udarzenia,2025-10-05 02:20:39.597,8.231,-1.276,5.234,0.544,-0.695,1.096,-14.435,26.046,69.039,0.207,0.676,2.946,21467.0,5749.0,-8378.0,1963,1903,1,1847,1900,1,0
1,udarzenia,2025-10-05 02:20:39.707,8.535,-3.838,5.112,1.225,-0.355,1.708,-14.435,26.046,69.039,0.714,0.459,4.597,-12193.0,-8090.0,-2693.0,1965,1899,1,1845,1904,1,0
1,udarzenia,2025-10-05 02:20:39.827,9.67,-3.163,5.452,0.317,-0.327,0.83,-14.435,26.046,69.039,1.27,1.175,3.527,-10988.0,-24187.0,2687.0,1966,1899,1,1851,1901,1,0
1,udarzenia,2025-10-05 02:20:39.947,10.939,-2.851,3.871,-0.532,-0.13,0.177,-14.435,26.046,69.039,0.129,-1.056,-0.899,-3101.0,-15319.0,-8535.0,1965,1904,1,1846,1903,1,0
1,udarzenia,2025-10-05 02:20:40.067,10.015,-3.862,4.032,-0.417,0.372,-0.585,-14.435,26.046,69.039,2.407,-0.173,-2.812,-7141.0,-26941.0,-1736.0,1968,1901,1,1847,1901,1,0
1,udarzenia,2025-10-05 02:20:40.187,9.208,-2.813,4.752,-1.173,0.528,-1.075,-14.435,26.046,69.039,0.695,-1.417,-3.275,-4034.0,-11407.0,718.0,1965,1902,1,1843,1903,1,0
1,udarzenia,2025-10-05 02:20:40.307,8.461,-3.187,5.241,-1.1,0.67,-1.21,-14.435,26.046,69.039,-0.8,-1.428,-2.406,10685.0,-3086.0,-2872.0,1963,1902,1,1845,1899,1,0
1,udarzenia,2025-10-05 02:20:40.427,6.859,-2.868,6.302,-1.179,0.686,-1.18,-14.435,26.046,69.039,-0.993,-1.901,-1.719,18754.0,1320.0,-7512.0,1963,1904,1,1847,1903,1,0
1,udarzenia,2025-10-05 02:20:40.547,7.108,-1.745,8.231,-0.93,0.603,-0.86,-14.435,26.046,69.039,-2.669,-0.857,0.301,15627.0,8482.0,-18239.0,1965,1887,1,1854,1901,1,0
1,udarzenia,2025-10-05 02:20:40.667,6.388,-1.391,8.344,-0.543,0.326,-0.553,-14.435,26.046,69.039,-0.419,0.416,0.457,13145.0,2734.0,-9577.0,1980,1904,1,1842,1902,1,0
1,udarzenia,2025-10-05 02:20:40.787,6.713,-0.69,8.143,-0.351,0.192,-0.246,-14.435,26.046,69.039,-0.002,0.321,0.135,15202.0,-232.0,-8092.0,1966,1899,1,1840,1901,1,0
1,udarzenia,2025-10-05 02:20:40.907,6.993,-0.45,8.119,-0.259,0.175,0.053,-14.435,26.046,69.039,-0.066,-0.027,0.211,14385.0,-235.0,-8621.0,1968,1899,1,1841,1903,1,0
