Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
1,udarzenia,2025-10-05 02:20:19.787,7.348,-4.338,6.505,-0.285,0.318,0.104,-14.435,26.046,69.039,0.068,-0.058,0.042,14301.0,-5785.0,-6738.0,1962,1901,1,1845,1903,1,0
1,udarzenia,2025-10-05 02:20:19.907,7.015,-4.515,6.515,-0.288,0.178,0.04,-14.435,26.046,69.039,0.008,-0.013,0.05,13382.0,-5534.0,-6970.0,1964,1902,1,1840,1903,1,0
1,udarzenia,2025-10-05 02:20:20.027,6.792,-4.626,6.61,-0.313,0.149,0.085,-14.435,26.046,69.039,-0.14,0.103,0.17,13377.0,-6255.0,-6888.0,1968,1899,1,1845,1903,1,0
1,udarzenia,2025-10-05 02:20:20.147,7.015,-4.743,6.783,-0.236,0.183,0.161,-14.435,26.046,69.039,-0.083,0.122,0.119,13703.0,-6575.0,-6681.0,1963,1904,1,1845,1904,1,0
1,udarzenia,2025-10-05 02:20:20.265,7.113,-5.409,7.053,0.236,0.109,0.04,-14.435,26.046,69.039,-0.173,0.111,0.011,13763.0,-6311.0,-6789.0,1971,1903,1,1843,1886,1,0
1,udarzenia,2025-10-05 02:20:20.377,6.644,-4.575,7.183,-0.087,0.023,-0.213,-14.435,26.046,69.039,-0.196,0.136,0.01,13702.0,-5838.0,-6633.0,1964,1902,1,1845,1903,1,0
1,udarzenia,2025-10-05 02:20:20.497,6.409,-3.476,7.537,0.109,-0.44,0.047,-14.435,26.046,69.039,-0.227,0.115,0.174,13817.0,-4946.0,-6098.0,1967,1903,1,1845,1903,1,0
1,udarzenia,2025-10-05 02:20:20.617,5.416,-5.145,6.864,0.551,-0.665,0.391,-14.435,26.046,69.039,-0.406,-0.087,0.372,13511.0,-6190.0,-6204.0,1967,1899,1,1842,1900,1,0
1,udarzenia,2025-10-05 02:20:20.737,6.038,-4.243,7.221,0.402,-0.562,0.424,-14.435,26.046,69.039,-1.203,-0.604,1.038,16525.0,-4545.0,-8785.0,1968,1902,1,1843,1901,1,0
1,udarzenia,2025-10-05 02:20:20.857,6.941,-5.145,5.974,0.897,-1.402,0.483,-14.435,26.046,69.039,-2.602,-2.289,1.546,19303.0,-1335.0,-10950.0,1967,1904,1,1842,1904,1,0
1,udarzenia,2025-10-05 02:20:20.977,6.093,-3.737,2.375,0.823,-1.719,0.79,-14.435,26.046,69.039,-2.469,-2.793,1.505,17124.0,-3255.0,-13518.0,1968,1922,1,1851,1899,1,0
1,udarzenia,2025-10-05 02:20:21.097,9.091,-6.476,1.221,0.3,-1.114,1.772,-14.435,26.046,69.039,-0.711,-1.764,3.397,-11104.0,2773.0,-5254.0,1963,1899,1,1843,1904,1,0
1,udarzenia,2025-10-05 02:20:21.217,9.495,-8.056,1.554,-0.078,-0.695,0.913,-14.435,26.046,69.039,-3.008,-3.161,3.077,-6466.0,-28774.0,-3483.0,1959,1901,1,1846,1904,1,0
1,udarzenia,2025-10-05 02:20:21.337,10.12,-7.614,1.516,-0.25,-0.183,0.261,-14.435,26.046,69.039,0.781,0.48,-3.636,-15874.0,2666.0,-8576.0,1968,1897,1,1850,1903,1,0
1,udarzenia,2025-10-05 02:20:21.457,8.839,-8.15,1.884,0.064,0.43,-0.814,-14.435,26.046,69.039,-2.743,-1.3,-3.094,-16575.0,565.0,-7579.0,1965,1903,1,1843,1899,1,0
1,udarzenia,2025-10-05 02:20:21.577,7.24,-5.854,2.265,-0.29,0.717,-0.852,-14.435,26.046,69.039,-1.212,-0.84,-3.524,-20145.0,6434.0,-6551.0,1967,1902,1,1843,1901,1,0
1,udarzenia,2025-10-05 02:20:21.697,7.195,-4.724,3.603,-0.621,1.157,-0.616,-14.435,26.046,69.039,-1.194,-1.572,-1.957,-21651.0,11073.0,-16483.0,1965,1897,1,1843,1902,1,0
1,udarzenia,2025-10-05 02:20:21.817,7.989,-4.008,4.159,-1.284,1.11,0.05,-14.435,26.046,69.039,0.948,1.157,-0.355,-17237.0,460.0,-13680.0,1968,1901,1,1842,1904,1,0
1,udarzenia,2025-10-05 02:20:21.937,8.169,-5.004,4.389,-1.217,1.271,0.418,-14.435,26.046,69.039,1.241,2.459,0.849,-12367.0,-3629.0,-13499.0,1967,1903,1,1848,1898,1,0
1,udarzenia,2025-10-05 02:20:22.057,7.582,-6.74,5.198,-0.432,1.362,0.239,-14.435,26.046,69.039,1.365,3.375,0.469,-6703.0,-7773.0,-15089.0,1968,1900,1,1849,1905,1,0
1,udarzenia,2025-10-05 02:20:22.176,6.79,-7.209,7.099,0.051,1.294,-0.121,-14.435,26.046,69.039,1.075,3.739,0.278,-2599.0,-7410.0,-14313.0,1967,1902,1,1847,1899,1,0
1,udarzenia,2025-10-05 02:20:22.297,5.701,-7.135,5.59,0.356,0.851,-0.713,-14.435,26.046,69.039,-0.624,3.477,0.497,2647.0,-10670.0,-8967.0,1965,1903,1,1847,1903,1,0
