Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
7,Strzal,2025-10-05 03:54:39.935,5.796,-8.222,-0.259,-0.172,0.163,-0.11,-12.553,115.483,246.029,-0.062,-0.017,-0.059,3789.0,-14295.0,-3293.0,2002,1899,1,4095,4095,1,0
7,Strzal,2025-10-05 03:54:40.055,5.871,-8.107,0.012,-0.189,0.175,-0.085,-12.553,117.994,243.519,-0.048,-0.132,-0.016,4308.0,-14388.0,-4568.0,2005,1895,1,4095,4095,1,0
7,Strzal,2025-10-05 03:54:40.175,5.895,-8.042,-0.096,-0.154,0.027,0.02,-10.042,117.994,243.519,-0.136,-0.093,0.013,4188.0,-14536.0,-4367.0,2006,1894,1,4095,4095,1,0
7,Strzal,2025-10-05 03:54:40.294,6.076,-8.176,-0.014,-0.163,0.069,0.064,-12.553,120.504,246.029,0.013,0.054,0.103,4150.0,-14124.0,-4732.0,2006,1891,1,4095,4095,1,0
7,Strzal,2025-10-05 03:54:40.415,6.555,-8.626,0.239,-0.15,0.111,-0.001,-12.553,120.504,246.029,-0.557,0.423,-0.324,5631.0,-23658.0,-10449.0,2005,1896,1,4095,4095,1,0
7,Strzal,2025-10-05 03:54:40.535,6.347,-8.294,-0.079,-0.177,0.073,-0.045,-10.042,115.483,246.029,0.329,0.579,-2.954,3645.0,-31807.0,-8931.0,2007,1898,1,4095,4095,1,0
7,Strzal,2025-10-05 03:54:40.655,6.11,-8.045,0.05,-0.238,0.114,-0.041,-7.532,123.015,243.519,-0.788,1.274,-6.131,-229.0,-17157.0,-3128.0,2006,1894,1,4095,4095,1,0
7,Strzal,2025-10-05 03:54:40.774,6.074,-8.38,0.122,-0.168,0.118,-0.013,0.0,120.504,248.54,-0.545,0.23,-6.457,-7323.0,1587.0,6667.0,2002,1895,1,4095,4095,1,0
7,Strzal,2025-10-05 03:54:40.894,6.292,-8.2,0.421,-0.17,0.243,0.005,0.0,120.504,248.54,-0.23,-1.808,-4.552,-9909.0,11734.0,8063.0,2006,1898,1,4095,4095,1,0
7,Strzal,2025-10-05 03:54:41.015,6.084,-8.662,-0.421,-0.326,-0.142,0.088,10.042,112.973,233.477,0.492,-2.25,-2.188,-9463.0,28836.0,-5172.0,2012,1838,1,4095,4095,1,0
7,Strzal,2025-10-05 03:54:41.135,5.832,-9.469,-0.618,0.068,0.403,-0.066,-10.042,107.952,246.029,1.627,1.372,5.085,5300.0,-536.0,-4242.0,2012,1892,1,4095,4095,1,0
7,Strzal,2025-10-05 03:54:41.254,4.566,-9.067,0.232,-0.391,-0.055,-0.21,-10.042,107.952,246.029,0.507,2.1,3.29,4635.0,20347.0,4934.0,2014,1895,1,4095,4095,1,0
7,Strzal,2025-10-05 03:54:41.374,5.622,-9.39,0.785,-0.172,0.287,-0.283,-25.105,110.462,251.05,2.713,1.122,2.776,18406.0,17978.0,1658.0,2008,1891,1,4095,4095,1,0
7,Strzal,2025-10-05 03:54:41.494,6.67,-7.594,1.556,0.274,0.211,-0.387,-27.616,105.441,253.561,0.604,-0.37,3.999,15052.0,-400.0,2870.0,2002,1887,1,4095,4095,1,0
