Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
3,Udarzenia_l,2025-10-05 02:52:54.719,3.369,-8.195,-5.171,-0.19,0.128,0.127,12.239,40.482,64.332,0.122,0.215,-0.053,-4515.0,-15172.0,3994.0,1966,1878,1,1840,1914,1,0
3,Udarzenia_l,2025-10-05 02:52:54.840,3.431,-8.353,-5.004,-0.05,0.44,-0.009,12.239,40.482,64.332,0.158,0.313,-0.067,-4316.0,-14881.0,4308.0,1966,1890,1,1840,1905,1,0
3,Udarzenia_l,2025-10-05 02:52:54.960,4.228,-8.947,-5.698,0.176,1.014,-0.039,12.239,40.482,64.332,0.027,0.676,-0.208,-5275.0,-15495.0,4306.0,1967,1920,1,1841,1909,1,0
3,Udarzenia_l,2025-10-05 02:52:55.079,6.721,-7.683,-4.005,0.238,1.843,0.271,12.239,40.482,64.332,-0.159,1.266,-0.726,-6316.0,-13913.0,3533.0,1941,1895,1,1840,1907,1,0
3,Udarzenia_l,2025-10-05 02:52:55.200,12.56,-7.75,-1.75,2.188,4.315,-0.896,12.239,40.482,64.332,-1.273,1.982,-0.133,-5354.0,-15299.0,3851.0,1967,1897,1,1843,1908,1,0
3,Udarzenia_l,2025-10-05 02:52:55.319,9.823,1.305,5.377,4.366,4.366,-2.446,12.239,40.482,64.332,0.661,1.927,0.159,-592.0,-13955.0,2291.0,1964,1895,1,1843,1907,1,0
3,Udarzenia_l,2025-10-05 02:52:55.429,-27.002,-19.02,19.41,4.366,2.664,4.127,12.239,40.482,64.332,2.05,0.214,0.192,1635.0,-16087.0,3393.0,1966,1895,1,1845,1907,1,0
3,Udarzenia_l,2025-10-05 02:52:55.549,-6.711,6.012,8.806,0.368,0.181,-2.589,12.239,40.482,64.332,-0.48,-0.494,-0.844,-1844.0,-14965.0,5194.0,1969,1899,1,1840,1910,1,0
3,Udarzenia_l,2025-10-05 02:52:55.670,1.709,-4.707,9.795,-2.724,-1.439,-0.419,12.239,40.482,64.332,-1.395,-0.182,0.232,-2980.0,-16658.0,3963.0,1965,1905,1,1841,1906,1,0
3,Udarzenia_l,2025-10-05 02:52:55.790,2.2,-2.679,8.679,-0.058,-0.254,-0.814,12.239,40.482,64.332,-0.564,-1.359,0.026,-2941.0,-16769.0,1241.0,1966,1895,1,1841,1904,1,0
3,Udarzenia_l,2025-10-05 02:52:55.909,6.443,-3.148,7.108,-2.73,-2.268,1.097,12.239,40.482,64.332,-0.193,-1.539,0.073,-3120.0,-14102.0,636.0,1966,1897,1,1840,1908,1,0
3,Udarzenia_l,2025-10-05 02:52:56.030,8.358,-7.154,3.345,-3.805,-3.464,1.078,12.239,40.482,64.332,0.14,-1.302,-0.04,-3312.0,-16145.0,2856.0,1965,1899,1,1841,1907,1,0
3,Udarzenia_l,2025-10-05 02:52:56.150,8.317,-9.881,-2.512,-2.046,-2.47,0.315,12.239,40.482,64.332,-0.324,-1.122,-0.326,-4666.0,-15095.0,3024.0,1967,1899,1,1840,1906,1,0
3,Udarzenia_l,2025-10-05 02:52:56.270,6.187,-5.775,-3.991,-1.557,-2.307,-0.574,12.239,40.482,64.332,-0.211,-0.911,-0.159,-5959.0,-13588.0,1713.0,1968,1903,1,1847,1910,1,0
