Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
5,Jumping,2025-10-05 03:10:20.205,-3.761,-7.204,2.32,-0.389,0.03,0.165,-1.412,-0.628,3.02,-0.143,0.119,0.038,-14965.0,-515.0,-2732.0,1967,1898,1,1840,1904,1,0
5,Jumping,2025-10-05 03:10:20.317,-1.98,-6.172,3.112,-0.603,-0.934,-0.32,-1.412,-0.628,3.02,0.678,0.558,-0.391,-11510.0,-1809.0,-1924.0,1967,1894,1,1844,1905,1,0
5,Jumping,2025-10-05 03:10:20.437,-2.916,-10.101,3.0,-0.917,-1.017,-0.094,-1.412,-0.628,3.02,1.313,0.389,-0.641,-21139.0,-7408.0,-5669.0,1967,1898,1,1840,1907,1,0
5,Jumping,2025-10-05 03:10:20.557,-18.122,-21.584,2.981,-0.591,0.135,-1.121,-1.412,-0.628,3.02,0.017,-1.715,-0.1,-32760.0,-4698.0,-6706.0,1965,1893,1,1840,1906,1,0
5,Jumping,2025-10-05 03:10:20.677,2.899,-7.489,-0.608,0.394,0.214,2.083,-1.412,-0.628,3.02,-3.633,-0.005,2.483,-9965.0,-13400.0,-12685.0,1963,1895,1,1843,1911,1,0
5,Jumping,2025-10-05 03:10:20.795,0.397,-4.609,-0.493,0.093,0.454,-0.022,-1.412,-0.628,3.02,-0.103,1.113,-0.023,-1489.0,-1237.0,5545.0,1963,1872,1,1841,1910,1,0
5,Jumping,2025-10-05 03:10:20.907,1.669,-1.367,0.237,-0.842,-0.125,-0.464,-1.412,-0.628,3.02,0.762,0.224,-0.502,1010.0,-324.0,-3024.0,1960,1902,1,1877,1909,1,0
5,Jumping,2025-10-05 03:10:21.017,-5.72,-5.298,3.73,1.03,1.236,-1.274,-1.412,-0.628,3.02,0.968,1.758,-1.642,-20801.0,1071.0,1262.0,1929,1895,1,1840,1909,1,0
5,Jumping,2025-10-05 03:10:21.127,-16.618,-16.443,2.751,-2.586,-2.084,0.246,-1.412,-0.628,3.02,2.766,0.683,-0.38,-32760.0,870.0,-10299.0,1968,1895,1,1840,1908,1,0
5,Jumping,2025-10-05 03:10:21.247,-6.788,-13.798,2.588,-0.103,0.552,1.467,-1.412,-0.628,3.02,-0.21,-0.735,0.685,-26293.0,-4689.0,-710.0,1959,1894,1,1841,1907,1,0
5,Jumping,2025-10-05 03:10:21.367,-3.546,-8.825,1.324,0.114,1.524,0.343,-1.412,-0.628,3.02,-0.822,-0.297,-0.459,-11757.0,-3345.0,-359.0,1968,1897,1,1840,1916,1,0
