Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
1,udarzenia_lewa,2025-10-05 02:22:05.427,9.175,-2.322,4.52,-0.138,0.065,-0.035,-14.435,26.046,69.039,-0.083,0.048,0.0,13272.0,-3872.0,-8425.0,1965,1902,1,1852,1903,1,0
1,udarzenia_lewa,2025-10-05 02:22:05.547,8.94,-2.198,4.458,-0.131,0.113,0.014,-14.435,26.046,69.039,-0.037,0.063,0.049,13320.0,-3688.0,-8610.0,1966,1904,1,1853,1899,1,0
1,udarzenia_lewa,2025-10-05 02:22:05.668,9.448,-1.776,4.59,-0.319,0.096,0.046,-14.435,26.046,69.039,-0.013,-0.012,0.061,13964.0,-3758.0,-8801.0,1965,1899,1,1850,1905,1,0
1,udarzenia_lewa,2025-10-05 02:22:05.787,9.263,-2.705,4.513,-0.107,0.035,0.002,-14.435,26.046,69.039,0.005,0.031,-0.036,13147.0,-4143.0,-8492.0,1961,1899,1,1849,1904,1,0
1,udarzenia_lewa,2025-10-05 02:22:05.907,9.991,-1.164,4.065,-0.206,0.273,0.077,-14.435,26.046,69.039,-0.228,0.055,0.13,12315.0,-4909.0,-9761.0,1964,1895,1,1846,1899,1,0
1,udarzenia_lewa,2025-10-05 02:22:06.027,14.255,5.792,4.695,2.779,1.273,0.972,-14.435,26.046,69.039,-0.823,0.386,0.223,12299.0,-6226.0,-10165.0,1963,1902,1,1847,1903,1,0
1,udarzenia_lewa,2025-10-05 02:22:06.145,13.386,9.675,3.51,2.841,3.466,2.852,-14.435,26.046,69.039,-0.531,0.592,0.125,14133.0,-3089.0,-7164.0,1965,1903,1,1843,1904,1,0
1,udarzenia_lewa,2025-10-05 02:22:06.257,-29.844,-5.722,14.992,2.971,2.885,4.338,-14.435,26.046,69.039,-0.322,0.585,0.482,14535.0,-1521.0,-5664.0,1968,1901,1,1845,1903,1,0
1,udarzenia_lewa,2025-10-05 02:22:06.378,-8.219,-3.555,14.902,-2.668,-2.53,-2.639,-14.435,26.046,69.039,-0.112,-0.155,0.573,16107.0,-3007.0,-6360.0,1963,1901,1,1850,1907,1,0
1,udarzenia_lewa,2025-10-05 02:22:06.497,-2.883,-1.379,12.124,-4.366,-2.74,-3.015,-14.435,26.046,69.039,0.344,-0.339,-0.213,17306.0,-2533.0,-4664.0,1968,1902,1,1850,1901,1,0
1,udarzenia_lewa,2025-10-05 02:22:06.618,6.467,0.189,4.307,-2.665,-1.913,-2.997,-14.435,26.046,69.039,0.879,-0.629,-0.803,15894.0,-3141.0,-4074.0,1958,1904,1,1844,1899,1,0
1,udarzenia_lewa,2025-10-05 02:22:06.738,11.327,5.136,3.718,0.201,-1.068,-1.52,-14.435,26.046,69.039,0.818,-0.732,-0.826,11855.0,-6489.0,-8055.0,1967,1903,1,1844,1903,1,0
1,udarzenia_lewa,2025-10-05 02:22:06.857,11.863,2.385,3.991,0.482,0.542,0.165,-14.435,26.046,69.039,0.798,-0.343,-0.759,12585.0,-4975.0,-10542.0,1965,1903,1,1845,1901,1,0
1,udarzenia_lewa,2025-10-05 02:22:06.977,10.029,-1.022,3.553,0.162,-0.109,-0.021,-14.435,26.046,69.039,0.125,-0.037,-0.396,12132.0,-4215.0,-9881.0,1966,1901,1,1847,1901,1,0
1,udarzenia_lewa,2025-10-05 02:22:07.097,9.637,-0.687,4.005,-0.117,0.065,-0.109,-14.435,26.046,69.039,-0.043,0.095,-0.098,12027.0,-2132.0,-9378.0,1967,1903,1,1846,1904,1,0
