Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
2,Kucania,2025-10-05 02:36:50.661,-0.019,-9.764,2.966,-0.179,0.057,-0.028,-0.078,2.001,9.257,-0.016,0.019,0.027,-2494.0,-15087.0,-2208.0,1967,1893,1,1842,1910,1,0
2,Kucania,2025-10-05 02:36:50.780,-0.115,-9.821,2.859,-0.228,0.027,-0.02,0.118,1.334,9.454,-0.006,0.026,0.043,-2461.0,-15526.0,-2285.0,1968,1895,1,1845,1934,1,0
2,Kucania,2025-10-05 02:36:50.889,-0.223,-9.869,2.646,-0.183,0.095,-0.02,0.0,2.197,9.218,0.005,-0.01,0.049,-2547.0,-15645.0,-2072.0,1968,1899,1,1838,1907,1,0
2,Kucania,2025-10-05 02:36:51.001,0.057,-9.493,2.873,-0.058,0.095,0.114,0.078,1.883,9.375,0.032,-0.093,0.16,-2643.0,-15614.0,-2024.0,1966,1903,1,1843,1908,1,0
2,Kucania,2025-10-05 02:36:51.111,0.0,-7.769,2.322,-0.153,0.094,0.425,0.353,0.353,6.041,0.051,-0.187,0.462,-1646.0,-12457.0,-2035.0,1963,1895,1,1853,1909,1,0
2,Kucania,2025-10-05 02:36:51.221,1.288,-4.978,1.501,-0.085,0.45,-0.132,0.902,-2.157,-0.706,-0.384,-0.384,0.037,251.0,-8167.0,-2216.0,1967,1893,1,1854,1906,1,0
2,Kucania,2025-10-05 02:36:51.332,0.227,-5.246,0.807,-0.62,0.068,-0.447,1.451,-4.629,6.512,-0.416,-0.432,-0.493,-1437.0,-7570.0,-1863.0,1968,1894,1,1845,1905,1,0
2,Kucania,2025-10-05 02:36:51.452,-1.93,-14.04,2.567,-0.32,-0.371,-0.799,1.059,-9.336,9.611,0.446,0.039,-0.196,-2725.0,-16381.0,-1599.0,1968,1990,1,1859,1905,1,0
2,Kucania,2025-10-05 02:36:51.572,-0.56,-13.393,3.646,-0.235,-0.08,0.095,1.961,-9.964,8.944,0.584,0.189,-0.191,-3911.0,-25763.0,-3434.0,1970,1899,1,1842,1972,1,0
2,Kucania,2025-10-05 02:36:51.692,0.053,-14.31,2.914,-0.499,0.152,0.257,1.334,-9.924,7.688,-0.294,0.244,-0.282,-4481.0,-18847.0,-4029.0,1959,1900,1,1849,1903,1,0
2,Kucania,2025-10-05 02:36:51.811,0.601,-10.561,2.528,0.232,0.205,-0.304,2.118,-8.748,6.669,-0.077,0.066,-0.082,-1684.0,-17255.0,-1561.0,1965,1897,1,1845,1917,1,0
2,Kucania,2025-10-05 02:36:51.931,0.539,-10.506,2.442,0.221,-0.052,-0.273,1.177,-8.041,5.923,0.006,0.023,-0.243,384.0,-16076.0,-2960.0,1961,1891,1,1845,1905,1,0
2,Kucania,2025-10-05 02:36:52.041,0.168,-10.372,2.638,0.125,0.166,-0.262,1.373,-8.316,7.1,-0.001,-0.027,-0.148,-790.0,-16035.0,-1885.0,1968,1894,1,1842,1904,1,0
2,Kucania,2025-10-05 02:36:52.161,-1.228,-12.888,2.492,0.215,0.154,0.034,1.608,-10.787,9.807,-0.421,-0.278,0.307,-2414.0,-22043.0,-1463.0,1966,1894,1,1843,1907,1,0
2,Kucania,2025-10-05 02:36:52.281,-2.658,-14.861,3.8,0.264,0.096,0.373,1.294,-10.003,9.689,-0.361,-0.497,0.858,-5284.0,-22277.0,-1730.0,1963,1900,1,1845,1907,1,0
2,Kucania,2025-10-05 02:36:52.400,-1.377,-11.806,3.184,0.124,0.685,-0.059,0.588,-8.787,9.179,0.261,-0.246,0.744,-5414.0,-19884.0,-869.0,1965,1893,1,1845,1905,1,0
2,Kucania,2025-10-05 02:36:52.511,1.568,-6.998,3.498,0.055,0.37,0.405,1.177,-4.08,6.904,-0.533,0.284,0.897,-3642.0,-12197.0,-1973.0,1968,1899,1,1847,1906,1,0
2,Kucania,2025-10-05 02:36:52.621,3.053,-5.832,2.849,0.399,0.188,-1.073,0.745,-1.608,-2.236,0.232,0.801,-0.429,285.0,-11770.0,-2623.0,1968,1895,1,1843,1904,1,0
2,Kucania,2025-10-05 02:36:52.729,-0.28,-5.593,2.107,-0.174,0.12,-2.126,-1.02,-1.294,9.924,0.421,0.059,-2.098,-1827.0,-6715.0,-814.0,1965,1897,1,1847,1904,1,0
2,Kucania,2025-10-05 02:36:52.839,-0.563,-12.706,1.358,-0.614,-0.864,0.353,0.118,2.157,7.178,-0.826,0.804,-0.248,-3648.0,-20600.0,649.0,1967,1891,1,1855,1909,1,0
