Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
1,strzal,2025-10-05 02:29:31.655,2.14,-0.263,10.051,-0.232,0.06,-0.047,-14.435,26.046,69.039,0.025,0.122,0.008,4111.0,-14610.0,-3670.0,1965,1900,1,1857,1904,1,0
1,strzal,2025-10-05 02:29:31.775,2.195,-0.187,10.544,-0.158,0.085,-0.019,-14.435,26.046,69.039,-0.008,-0.014,-0.042,4134.0,-15026.0,-3881.0,1964,1899,1,1845,1902,1,0
1,strzal,2025-10-05 02:29:31.895,2.365,-0.108,10.503,-0.171,0.024,-0.014,-14.435,26.046,69.039,-0.076,0.05,-0.025,4442.0,-14560.0,-4317.0,1966,1902,1,1850,1910,1,0
1,strzal,2025-10-05 02:29:32.015,2.215,-0.17,10.285,-0.158,0.035,0.031,-14.435,26.046,69.039,-0.034,0.028,-0.012,4356.0,-14735.0,-3607.0,1959,1903,1,1854,1898,1,0
1,strzal,2025-10-05 02:29:32.135,2.274,-0.33,10.467,-0.165,0.031,-0.003,-14.435,26.046,69.039,-0.065,0.024,-0.128,4231.0,-14681.0,-4160.0,1963,1902,1,1849,1905,1,0
1,strzal,2025-10-05 02:29:32.255,2.279,-0.17,10.218,-0.195,0.041,-0.02,-14.435,26.046,69.039,-0.403,0.342,-0.35,5461.0,-15294.0,-5180.0,1965,1904,1,1850,1903,1,0
1,strzal,2025-10-05 02:29:32.375,2.279,-0.227,10.434,-0.143,0.078,-0.016,-14.435,26.046,69.039,-8.667,5.374,-3.874,14774.0,-25074.0,-20420.0,1968,1900,1,1846,1905,1,0
1,strzal,2025-10-05 02:29:32.494,2.009,-0.383,10.712,-0.127,0.086,-0.047,-14.435,26.046,69.039,-0.715,3.885,-7.443,7823.0,-9219.0,903.0,1968,1897,1,1847,1904,1,0
1,strzal,2025-10-05 02:29:32.615,1.889,0.165,10.915,-0.148,-0.178,-0.218,-14.435,26.046,69.039,1.036,1.899,-4.368,-3930.0,14695.0,4544.0,1965,1895,1,1847,1904,1,0
1,strzal,2025-10-05 02:29:32.734,2.461,-1.015,9.246,-0.618,0.228,0.142,-14.435,26.046,69.039,2.788,2.049,0.638,-2316.0,32760.0,412.0,1959,1906,1,1853,1899,1,0
1,strzal,2025-10-05 02:29:32.843,1.573,-2.251,11.207,-1.656,0.293,0.203,-14.435,26.046,69.039,3.747,3.312,5.668,-4740.0,19660.0,4153.0,1959,1897,1,1851,1903,1,0
1,strzal,2025-10-05 02:29:32.954,2.198,-1.389,10.858,-1.061,-0.12,-0.241,-14.435,26.046,69.039,1.042,2.288,5.439,-6670.0,8368.0,8125.0,1963,1903,1,1856,1903,1,0
1,strzal,2025-10-05 02:29:33.074,2.552,-1.487,9.603,0.801,-0.381,-0.086,-14.435,26.046,69.039,-0.973,0.531,5.712,-7493.0,-7608.0,5647.0,1964,1904,1,1847,1910,1,0
