Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
2,Udarzenia_l,2025-10-05 02:39:07.884,11.854,1.695,1.398,1.668,1.568,0.424,0.549,2.197,9.767,-0.971,0.113,-0.05,12951.0,-9949.0,-6605.0,1966,1894,1,1847,1904,1,0
2,Udarzenia_l,2025-10-05 02:39:07.994,6.778,-0.127,5.76,2.904,3.867,2.526,-0.039,2.079,9.728,-1.276,0.34,0.206,12311.0,-7686.0,-4758.0,1962,1896,1,1838,1906,1,0
2,Udarzenia_l,2025-10-05 02:39:08.104,2.212,4.298,11.416,2.925,2.084,3.338,-1.726,1.726,8.277,-1.507,0.336,0.463,13080.0,-3262.0,-7032.0,1968,1895,1,1847,1903,1,0
2,Udarzenia_l,2025-10-05 02:39:08.212,-18.038,-15.012,5.26,3.601,1.62,4.325,-2.197,2.04,8.002,-1.095,0.812,0.941,11416.0,-4294.0,-7551.0,1963,1893,1,1840,1908,1,0
2,Udarzenia_l,2025-10-05 02:39:08.322,-1.961,0.929,9.931,-0.868,-0.726,-0.649,-3.413,1.373,9.571,-0.13,0.743,0.868,16225.0,-5042.0,-6433.0,1968,1899,1,1840,1906,1,0
2,Udarzenia_l,2025-10-05 02:39:08.434,-5.459,-4.381,12.28,-1.456,-1.087,-2.723,-2.314,2.197,9.179,0.453,-0.173,-0.056,17696.0,-6334.0,-5319.0,1967,1910,1,1840,1908,1,0
2,Udarzenia_l,2025-10-05 02:39:08.554,-1.812,-5.375,8.411,-2.53,-1.481,-3.585,-2.589,0.667,8.748,1.418,-0.737,-0.642,14738.0,-5607.0,-5705.0,1963,1897,1,1850,1904,1,0
2,Udarzenia_l,2025-10-05 02:39:08.674,8.985,-0.136,4.329,-2.831,-1.686,-2.415,-0.941,0.392,8.983,1.738,-0.792,-0.817,12534.0,-7489.0,-5676.0,1968,1895,1,1846,1907,1,0
2,Udarzenia_l,2025-10-05 02:39:08.794,12.543,4.039,7.812,-1.91,-1.872,-0.43,0.51,-0.157,9.297,1.6,-0.501,-0.797,10552.0,-8799.0,-2536.0,1961,1893,1,1843,1907,1,0
2,Udarzenia_l,2025-10-05 02:39:08.914,13.336,-0.548,3.079,0.522,-1.253,-0.218,1.687,2.314,10.238,0.549,-0.279,-0.063,14092.0,-10252.0,-4616.0,1965,1893,1,1845,1935,1,0
2,Udarzenia_l,2025-10-05 02:39:09.035,10.542,-1.511,1.288,0.247,0.0,-0.149,0.902,2.157,10.003,0.386,0.19,-0.105,12877.0,-8188.0,-6868.0,1967,1893,1,1843,1890,1,0
2,Udarzenia_l,2025-10-05 02:39:09.144,9.584,-2.969,1.255,-0.526,-0.038,0.267,0.706,0.941,8.708,-0.375,0.071,0.112,13146.0,-7200.0,-4728.0,1961,1895,1,1853,1912,1,0
2,Udarzenia_l,2025-10-05 02:39:09.254,9.591,-3.603,1.267,-0.206,0.035,-0.069,0.314,1.765,9.571,-0.312,0.012,0.052,14094.0,-9336.0,-4460.0,1965,1893,1,1844,1904,1,0
