Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
2,Jumping,2025-10-05 02:35:13.631,1.987,-10.094,0.122,-0.323,-0.095,0.088,0.275,0.981,9.414,-0.022,0.046,0.019,3269.0,-15624.0,-338.0,1962,1902,1,1850,1904,1,0
2,Jumping,2025-10-05 02:35:13.741,1.954,-10.156,0.031,-0.095,-0.052,-0.083,0.118,0.902,9.257,-0.113,-0.044,0.029,2835.0,-15749.0,-592.0,1968,1891,1,1847,1904,1,0
2,Jumping,2025-10-05 02:35:13.851,1.956,-9.723,0.196,-0.116,0.037,0.031,0.118,1.412,9.297,-0.075,-0.066,0.102,3137.0,-15023.0,-516.0,1957,1882,1,1840,1915,1,0
2,Jumping,2025-10-05 02:35:13.960,1.877,-8.167,1.058,0.009,-0.268,0.066,0.667,1.569,5.492,-0.106,0.042,0.262,2173.0,-12215.0,-997.0,1968,1891,1,1840,1907,1,0
2,Jumping,2025-10-05 02:35:14.071,1.444,-6.821,-0.151,0.212,-0.233,-0.589,-1.648,2.864,6.198,-0.407,0.119,-0.398,1937.0,-7376.0,-968.0,1971,1893,1,1841,1909,1,0
2,Jumping,2025-10-05 02:35:14.181,3.651,-16.994,-0.74,-1.526,-0.145,-0.419,-0.981,1.216,19.809,0.956,-0.293,-1.189,6007.0,-30680.0,144.0,1966,1891,1,1841,1903,1,0
2,Jumping,2025-10-05 02:35:14.299,2.806,-20.312,2.265,0.165,0.605,0.579,1.373,-3.727,29.42,-0.96,-1.303,-0.002,5745.0,-30242.0,-5003.0,1971,1890,1,1850,1911,1,0
2,Jumping,2025-10-05 02:35:14.411,5.418,-3.177,-0.702,0.595,-1.336,1.168,1.294,1.177,7.1,-0.83,0.993,2.639,6894.0,-8178.0,2876.0,1966,1899,1,1843,1934,1,0
2,Jumping,2025-10-05 02:35:14.521,3.134,-0.419,0.455,-0.775,-0.838,0.895,0.549,-1.961,-0.863,1.0,0.652,0.553,4301.0,-1167.0,-4646.0,1958,1893,1,1845,1905,1,0
2,Jumping,2025-10-05 02:35:14.629,0.496,-3.457,-0.194,0.314,0.678,-0.69,-0.118,-0.706,-1.334,-0.021,-0.091,-0.616,-600.0,-6896.0,-524.0,1968,1894,1,1841,1909,1,0
2,Jumping,2025-10-05 02:35:14.741,0.259,-2.796,0.807,-0.13,0.156,-0.974,0.0,-0.235,0.196,-0.126,-0.144,-0.831,-352.0,-2651.0,1302.0,1967,1903,1,1829,1904,1,0
2,Jumping,2025-10-05 02:35:14.851,0.196,-15.373,1.128,-2.629,1.054,-0.813,1.491,13.18,24.438,0.633,-0.927,-1.322,2977.0,-23265.0,-35.0,1963,1892,1,1846,1904,1,0
2,Jumping,2025-10-05 02:35:14.961,6.586,-17.281,1.654,-0.739,-0.586,0.56,-3.609,0.902,20.633,0.679,-0.712,-0.189,3677.0,-27581.0,-8574.0,1967,1888,1,1833,1907,1,0
2,Jumping,2025-10-05 02:35:15.081,5.349,-10.032,1.724,0.253,-0.5,0.428,-0.314,0.275,9.964,-0.239,0.699,0.09,6810.0,-21487.0,-3825.0,1959,1877,1,1856,1906,1,0
2,Jumping,2025-10-05 02:35:15.191,2.289,-7.087,-0.426,1.032,0.019,-0.224,0.078,-0.275,5.649,-0.783,0.115,0.124,2532.0,-7028.0,-906.0,1969,1904,1,1842,1908,1,0
2,Jumping,2025-10-05 02:35:15.299,2.358,-7.216,0.716,-0.026,-0.276,-0.385,-0.745,-1.373,7.963,0.357,-0.099,-0.127,1879.0,-15040.0,-184.0,1966,1898,1,1847,1910,1,0
2,Jumping,2025-10-05 02:35:15.411,1.851,-12.136,1.199,0.014,-0.163,-0.316,0.628,2.667,10.003,0.662,0.312,-0.232,2635.0,-18539.0,-1765.0,1963,1901,1,1850,1906,1,0
2,Jumping,2025-10-05 02:35:15.521,2.497,-8.847,1.188,-0.016,0.138,-0.213,0.0,1.726,9.493,0.152,0.089,-0.212,4206.0,-13457.0,-2924.0,1954,1899,1,1840,1909,1,0
