Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
2,Kucania,2025-10-05 02:36:36.019,1.283,-9.618,-1.35,-0.309,0.169,0.015,-0.039,0.235,9.336,0.016,-0.05,-0.04,2629.0,-15367.0,-2482.0,1986,1894,1,1842,1901,1,0
2,Kucania,2025-10-05 02:36:36.131,1.075,-9.876,-1.539,-0.297,0.061,-0.017,-0.039,0.981,9.414,-0.04,-0.022,0.02,2499.0,-15821.0,-1879.0,1951,1901,1,1842,1905,1,0
2,Kucania,2025-10-05 02:36:36.251,1.377,-9.225,-1.389,-0.164,0.051,0.109,0.0,1.491,9.689,-0.036,0.026,0.088,3052.0,-14614.0,-2451.0,1961,1899,1,1844,1906,1,0
2,Kucania,2025-10-05 02:36:36.361,1.618,-9.369,-0.922,0.059,0.073,0.238,0.157,1.765,8.748,-0.161,0.038,0.446,2650.0,-14305.0,-2876.0,1968,1902,1,1848,1904,1,0
2,Kucania,2025-10-05 02:36:36.471,1.31,-7.848,0.177,0.519,0.191,0.271,-0.118,0.745,6.551,-0.229,-0.053,0.787,1608.0,-11908.0,-3133.0,1967,1898,1,1846,1911,1,0
2,Kucania,2025-10-05 02:36:36.581,1.429,-5.986,-0.127,0.65,0.305,0.21,0.628,-3.334,3.413,-0.205,-0.373,0.866,1533.0,-10054.0,-213.0,1968,1893,1,1847,1910,1,0
2,Kucania,2025-10-05 02:36:36.691,0.761,-5.83,-1.152,-0.11,0.615,-0.312,1.098,-5.452,6.433,-0.66,-0.918,-0.063,-2015.0,-11800.0,-78.0,1966,1894,1,1843,1909,1,0
2,Kucania,2025-10-05 02:36:36.812,0.833,-9.852,1.992,-0.073,-0.034,-0.585,1.804,-6.041,7.492,0.114,-0.403,-0.361,-3034.0,-15144.0,-3891.0,1961,1898,1,1842,1904,1,0
2,Kucania,2025-10-05 02:36:36.931,-0.304,-12.534,0.187,0.04,-0.486,0.021,1.726,-9.257,9.807,0.637,0.349,0.254,-642.0,-20470.0,-1890.0,1968,1901,1,1846,1907,1,0
2,Kucania,2025-10-05 02:36:37.040,0.601,-13.652,-0.129,0.004,-0.054,0.235,0.981,-9.964,8.12,0.47,0.286,-0.012,-601.0,-21273.0,-1131.0,1966,1895,1,1844,1904,1,0
2,Kucania,2025-10-05 02:36:37.149,1.049,-12.658,0.565,0.15,0.186,-0.194,1.687,-9.061,6.904,-0.219,0.138,-0.105,-1357.0,-20647.0,-942.0,1968,1895,1,1844,1907,1,0
2,Kucania,2025-10-05 02:36:37.261,0.484,-11.155,-0.51,0.124,0.172,-0.383,1.844,-8.787,5.727,-0.252,-0.016,-0.294,-1395.0,-17636.0,-1421.0,1965,1936,1,1844,1904,1,0
2,Kucania,2025-10-05 02:36:37.381,0.663,-10.08,-0.453,-0.209,0.188,-0.217,1.569,-8.081,5.452,-0.124,-0.015,-0.248,-390.0,-15935.0,-1923.0,1966,1894,1,1857,1910,1,0
2,Kucania,2025-10-05 02:36:37.501,0.893,-10.338,0.074,-0.031,0.127,-0.206,1.961,-9.611,6.59,0.125,0.043,-0.263,396.0,-15814.0,-1017.0,1965,1898,1,1843,1904,1,0
2,Kucania,2025-10-05 02:36:37.611,-0.579,-15.763,-2.021,-0.016,-0.011,0.217,2.197,-10.63,9.101,0.26,-0.013,0.086,-573.0,-25304.0,-252.0,1953,1894,1,1843,1911,1,0
2,Kucania,2025-10-05 02:36:37.731,0.34,-14.217,-0.381,-0.553,-0.115,0.407,1.804,-10.317,9.65,0.201,-0.131,0.33,-316.0,-19782.0,-2162.0,1966,1901,1,1838,1910,1,0
2,Kucania,2025-10-05 02:36:37.852,-0.225,-11.727,-0.364,0.252,-0.066,0.371,1.373,-7.963,9.532,0.312,-0.2,0.578,-2041.0,-15801.0,-2108.0,1966,1898,1,1842,1911,1,0
2,Kucania,2025-10-05 02:36:37.971,-0.527,-6.385,0.163,0.475,0.581,0.428,1.138,-3.766,2.746,0.441,-0.111,0.34,-1386.0,-11099.0,-580.0,1967,1899,1,1854,1905,1,0
2,Kucania,2025-10-05 02:36:38.081,1.607,-4.968,2.176,0.088,0.422,-0.646,1.216,-2.275,0.078,-0.218,0.027,-0.984,-494.0,-6189.0,-2400.0,1958,1895,1,1849,1904,1,0
2,Kucania,2025-10-05 02:36:38.191,1.786,-7.74,1.12,-1.171,-0.215,-0.477,-0.941,-1.138,10.003,-0.323,0.608,-0.838,763.0,-13925.0,-4004.0,1967,1897,1,1844,1908,1,0
2,Kucania,2025-10-05 02:36:38.311,0.453,-10.815,0.522,-0.851,0.031,-0.311,0.157,0.471,6.472,0.322,0.728,-0.233,1910.0,-16738.0,-2383.0,1968,1901,1,1845,1904,1,0
