Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
1,Cycling,2025-10-05 02:19:09.726,5.191,-15.502,2.339,-0.393,0.357,0.383,-14.435,26.046,69.039,0.427,0.274,-0.511,15468.0,-19827.0,-4845.0,1968,1901,1,1839,1894,1,0
1,Cycling,2025-10-05 02:19:09.847,5.16,-14.688,2.236,-0.339,-0.204,0.12,-14.435,26.046,69.039,0.128,-0.353,-0.086,13196.0,-23161.0,-3416.0,1965,1898,1,1842,1902,1,0
1,Cycling,2025-10-05 02:19:09.967,3.828,-10.587,1.401,-0.06,-0.232,-0.092,-14.435,26.046,69.039,0.021,0.046,0.02,9434.0,-12473.0,-1894.0,1967,1899,1,1841,1904,1,0
1,Cycling,2025-10-05 02:19:10.086,3.309,-8.466,0.802,0.122,-0.055,-0.073,-14.435,26.046,69.039,-0.045,0.018,0.002,8293.0,-12006.0,-868.0,1968,1899,1,1839,1904,1,0
1,Cycling,2025-10-05 02:19:10.207,4.707,-10.302,2.571,0.108,0.283,-0.205,-14.435,26.046,69.039,-0.326,-0.182,0.167,11462.0,-13235.0,-3129.0,1965,1901,1,1842,1905,1,0
1,Cycling,2025-10-05 02:19:10.327,6.251,-13.781,3.433,0.518,0.602,-0.408,-14.435,26.046,69.039,-1.179,-0.533,-0.48,14594.0,-20348.0,-9047.0,1962,1899,1,1845,1903,1,0
1,Cycling,2025-10-05 02:19:10.447,4.954,-11.083,1.544,0.147,0.361,-0.756,-14.435,26.046,69.039,-0.102,-0.329,-0.283,11623.0,-14702.0,-4652.0,1966,1895,1,1847,1903,1,0
1,Cycling,2025-10-05 02:19:10.567,4.326,-10.786,2.784,-0.363,0.101,-0.081,-14.435,26.046,69.039,0.742,-0.383,0.091,11126.0,-13876.0,-4837.0,1982,1907,1,1841,1905,1,0
1,Cycling,2025-10-05 02:19:10.687,3.776,-9.493,3.797,-0.721,-0.374,0.559,-14.435,26.046,69.039,0.717,-0.279,0.053,10311.0,-13795.0,-7049.0,1968,1889,1,1840,1904,1,0
1,Cycling,2025-10-05 02:19:10.807,3.654,-7.477,2.061,-0.529,-0.706,0.343,-14.435,26.046,69.039,0.359,0.066,-0.104,6161.0,-10279.0,-1971.0,1979,1897,1,1839,1904,1,0
1,Cycling,2025-10-05 02:19:10.927,2.696,-4.784,1.405,-0.194,-0.432,-0.306,-14.435,26.046,69.039,-0.45,-0.215,-0.401,3750.0,-6071.0,-3002.0,1978,1894,1,1843,1904,1,0
1,Cycling,2025-10-05 02:19:11.046,5.229,-6.105,1.908,0.134,0.272,-0.067,-14.435,26.046,69.039,-0.348,-0.169,-0.22,8815.0,-4804.0,-5849.0,1963,1893,1,1842,1903,1,0
1,Cycling,2025-10-05 02:19:11.166,5.145,-9.622,2.188,0.169,-0.031,-0.063,-14.435,26.046,69.039,-0.279,0.045,0.052,11964.0,-13276.0,-6851.0,1967,1896,1,1855,1906,1,0
1,Cycling,2025-10-05 02:19:11.287,4.568,-7.178,3.134,-0.266,-0.074,-0.215,-14.435,26.046,69.039,-0.294,-0.152,-0.237,9696.0,-9901.0,-6520.0,1963,1891,1,1841,1909,1,0
1,Cycling,2025-10-05 02:19:11.406,4.805,-9.629,2.128,0.015,0.141,-0.006,-14.435,26.046,69.039,-0.149,-0.024,-0.082,9674.0,-10430.0,-5056.0,1963,1900,1,1840,1906,1,0
